pid,window_start_t,window_end_t,n_events,mean_dt,std_dt,max_dt,frac_success,any_page_execute,any_exec_ext,any_suspicious_dir,any_desired_access_execute,mean_offset,offset_monotonic,op_frac_CreateFile,op_frac_CreateFileMapping,op_frac_ReadFile,op_frac_WriteFile,op_frac_Thread Create,op_frac_Process Create,op_frac_LoadImage,op_frac_VirtualAlloc,op_frac_WriteProcessMemory,op_frac_CreateRemoteThread,op_frac_QueryBasicInformationFile,op_frac_QueryStandardInformationFile,op_frac_CloseFile,op_frac_FileSystemControl,op_frac_Other
9928,49879.6054345,49879.6066856,20,6.849500023236033e-05,4.511971803902774e-05,0.00015609999536536634,0.95,0,0,0,0,2.25,0,0.3,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.25,0.0,0.15
9928,49879.6057201,49879.6079839,20,0.00011677000002237037,0.00020383941877699383,0.0009614000009605661,0.95,0,0,0,0,2.25,0,0.3,0.0,0.15,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.3,0.0,0.15
9928,49879.6061262,49879.6084331,20,0.00011779000014939811,0.00020352933310333618,0.0009614000009605661,0.9,0,0,0,0,2.7142857142857144,0,0.25,0.0,0.25,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.25,0.0,0.1
9928,49879.6064227,49879.6088384,20,0.0001227400000061607,0.00020517625151036823,0.0009614000009605661,0.95,0,0,0,0,2.5,0,0.3,0.0,0.15,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.25,0.0,0.15
9928,49879.6067297,49879.6092815,20,0.00012979499988432507,0.0002026410402416386,0.0009614000009605661,0.95,0,0,0,0,2.0,0,0.25,0.0,0.2,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.3,0.0,0.15
9928,49879.6080408,49879.6096368,20,8.264499992947095e-05,5.218502003983306e-05,0.00022570000146515667,0.9,0,0,0,0,2.857142857142857,0,0.25,0.0,0.25,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.25,0.0,0.1
9928,49879.6084855,49879.6099338,20,7.503499982703943e-05,5.2484778072919734e-05,0.00022570000146515667,0.95,0,0,0,0,2.5,0,0.3,0.0,0.15,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.25,0.0,0.15
9928,49879.6089078,49879.6110578,20,0.00011096999987785239,0.00012384399455203038,0.0005168999996385537,0.95,0,0,0,0,2.0,0,0.25,0.0,0.2,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.3,0.0,0.15
9928,49879.6093295,49879.6114716,20,0.0001095050000003539,0.00012488133152846551,0.0005168999996385537,0.9,0,0,0,0,2.857142857142857,0,0.25,0.0,0.25,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.25,0.0,0.1
9928,49879.6096856,49879.6118294,20,0.00010962999986077193,0.00012636359533074441,0.0005168999996385537,0.95,0,0,0,0,2.5,0,0.3,0.0,0.15,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.25,0.0,0.15
9928,49879.6100039,49879.6122825,20,0.00011743499999283813,0.0001239917251854568,0.0005168999996385537,0.95,0,0,0,0,2.0,0,0.25,0.0,0.2,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.3,0.0,0.15
9928,49879.6111077,49879.6126106,20,7.76400000177091e-05,4.782700767283464e-05,0.00017410000145900995,0.9,0,0,0,0,2.857142857142857,0,0.25,0.0,0.25,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.25,0.0,0.1
9928,49879.6115241,49879.6131359,20,8.32149999041576e-05,7.998298810105754e-05,0.00036440000258153304,0.95,0,0,0,0,2.5,0,0.3,0.0,0.15,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.25,0.0,0.15
9928,49879.6118927,49879.6135471,20,8.588500022597146e-05,7.729290449138505e-05,0.00036440000258153304,0.95,0,0,0,0,2.0,0,0.25,0.0,0.2,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.3,0.0,0.15
9928,49879.6123216,49879.6142386,20,9.780500004126224e-05,0.00012016452154756159,0.0004895000020042062,0.9,0,0,0,0,2.857142857142857,0,0.25,0.0,0.25,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.25,0.0,0.1
9928,49879.6126485,49879.6146592,20,0.00010242999996989965,0.00012092055377382762,0.0004895000020042062,0.95,0,0,0,0,2.5,0,0.3,0.0,0.15,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.25,0.0,0.15
9928,49879.6131931,49879.6149512,20,9.076499991351738e-05,0.00010381966370600685,0.0004895000020042062,0.9,0,0,0,0,2.5,0,0.2,0.0,0.15,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.35,0.0,0.2
9928,49879.6135832,49915.4935783,20,1.7940015599997423,8.022252644830164,35.87677579999581,0.9,0,0,0,0,2.5,0,0.2,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.3,0.0,0.25
